name,type,address,quarter,city,phone,rating,verified,is_top_partner,special_badge,description,image_url,url,activities,has_contact_form,offers_free_trial
Association Mondial Sport,Club de sport,au Quartier Ain Chok  à  Casablanca,au Quartier Ain Chok,Casablanca,N/A,0,False,False,N/A,"Association Mondial Sport est votre club de sport à Casablanca, situé exactement à Hay El Osra, Lotissement Saâdia Rue 1 N°10  au quartier AIN CHOK à Casablanca. Association Mondial Sport vous accueille et propose un ensemble de services et d'activités : Muscu...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-mondial-sport,"Musculation, Fitness",False,False
Association Mouhim Sportive (Club Amos),Club de sport,au Quartier Oulfa  à  Casablanca,au Quartier Oulfa,Casablanca,N/A,0,False,False,N/A,"Association Mouhim Sportive (Club Amos) est votre club de sport à Casablanca, situé exactement à Hay Saada - ex Mazola (q. Aviation), Rue 4 N°35/37 au quartier OULFA à Casablanca. Association Mouhim Sportive (Club Amos) vous accueille et propose un ensemble de...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-mouhim-sportive-club-amos,Fitness,False,False
Association Noujoum,Association de sport,au Quartier Ain Chok  à  Casablanca,au Quartier Ain Chok,Casablanca,N/A,0,False,False,N/A,"Association Noujoum est votre association de sport à Casablanca, située exactement à Hay El Osra, Rue 45 N°7 au quartier AIN CHOK à Casablanca. Association Noujoum vous accueille et propose un ensemble de services et d'activités : Karaté, et autres. Associatio...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-noujoum,Karaté,False,False
Association Sport - Life,Club de sport,au Quartier Sidi Moumen  à  Casablanca,au Quartier Sidi Moumen,Casablanca,N/A,0,False,False,N/A,"Association Sport - Life est votre club de sport à Casablanca, situé exactement à hay Warda, Rue 22 N°71 - 79 au quartier SIDI MOUMEN à Casablanca. Association Sport - Life vous accueille et propose un ensemble de services et d'activités : Fitness, et autres....",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-sport-life,Fitness,False,False
Association Sportive Amine,Club de sport,au Quartier Ain Chok  à  Casablanca,au Quartier Ain Chok,Casablanca,N/A,0,False,False,N/A,"Association Sportive Amine est votre club de sport à Casablanca, situé exactement à hay Moulay Abdallah, Rue 46 N°41 au quartier AIN CHOK à Casablanca. Association Sportive Amine vous accueille et propose un ensemble de services et d'activités : Fitness, et au...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-sportive-amine,Fitness,False,False
Association Sportive les Lions,Association de sport,au Quartier Hay Mohammadi  à  Casablanca,au Quartier Hay Mohammadi,Casablanca,N/A,0,False,False,N/A,"Association Sportive les Lions est votre association de sport à Casablanca, située exactement à N°49, Hay Taïba  au quartier HAY MOHAMMADI à Casablanca. Association Sportive les Lions vous accueille et propose un ensemble de services et d'activités : Fitness,...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-sportive-les-lions,Fitness,False,FalseAssociation Sportive Taif,Association de sport,au Quartier Ain Chok  à  Casablanca,au Quartier Ain Chok,Casablanca,N/A,0,False,False,N/A,"Association Sportive Taif est votre association de sport à Casablanca, située exactement à Lotissement  Mandarona, Rue 17 N°56 au quartier AIN CHOK à Casablanca. Association Sportive Taif vous accueille et propose un ensemble de services et d'activités : Fitne...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/association-sportive-taif,Fitness,False,False
Assuca Salsa Dance Company,Ecole de danse,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Assuca Salsa Dance Company est votre ecole de danse à Casablanca, située exactement à 21 Bis, Rue De Suippes en plein coeur de Casablanca. Assuca Salsa Dance Company vous accueille et propose un ensemble de services et d'activités : Salsa, Danse, et autres. As...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/assuca-salsa-dance-company,"Salsa, Danse",False,False
Atlanta Sport,Association de sport,au Quartier Hay Mohammadi  à  Casablanca,au Quartier Hay Mohammadi,Casablanca,N/A,0,False,False,N/A,"Atlanta Sport est votre association de sport à Casablanca, située exactement à Hay Fouarat, Rue 5 N°8 au quartier HAY MOHAMMADI à Casablanca. Atlanta Sport vous accueille et propose un ensemble de services et d'activités : Fitness, et autres. Atlanta Sport est...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/atlanta-sport,Fitness,False,False
Belle et Mince,Club de sport,au Quartier Sidi Othmane  à  Casablanca,au Quartier Sidi Othmane,Casablanca,N/A,0,False,False,N/A,"Belle et Mince est votre club de sport à Casablanca, situé exactement à 6, rue Mohamed El Yazidi -ex Rhodes  au quartier SIDI OTHMANE à Casablanca. Belle et Mince vous accueille et propose un ensemble de services et d'activités : Fitness, et autres. Belle et M...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/belle-et-mince,Fitness,False,False
Ben's Club,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Ben's Club est votre club de sport à Casablanca, situé exactement à N°23, Rue Ennakhla -ex Claude Bernard , Centre Ville en plein coeur de Casablanca. Ben's Club vous accueille et propose un ensemble de services et d'activités : Fitness, et autres. Ben's Club...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/ben-s-club,Fitness,False,False
Body Fitness,Salle de sport,au Quartier Oulfa  à  Casablanca,au Quartier Oulfa,Casablanca,N/A,0,False,False,N/A,"Body Fitness est votre salle de sport à Casablanca, située exactement à Boulevard Jabal Alatlas,Lotissement  Smiralda N°155 au quartier OULFA à Casablanca. Body Fitness vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/body-fitness,"Musculation, Fitness",False,False
Boules Sportives Maârifiennes,Club de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Boules Sportives Maârifiennes est votre club de sport à Casablanca, situé exactement à Rue Cheikh Zarrouk au quartier MAARIF à Casablanca. Boules Sportives Maârifiennes vous accueille et propose un ensemble de services et d'activités : Sport boule, et autres....",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/boules-sportives-maarifiennes,Sport boule,False,False
Budokan du Maroc,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Budokan du Maroc est votre club de sport à Casablanca, situé exactement à N°275, Avenue Makdad Lahrizi , Sbata en plein coeur de Casablanca. Budokan du Maroc vous accueille et propose un ensemble de services et d'activités : Arts martiaux, et autres. Budokan d...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/budokan-du-maroc,Arts martiaux,False,False
Cap Africa,Club de sport,au Quartier Hopitaux  à  Casablanca,au Quartier Hopitaux,Casablanca,N/A,0,False,False,N/A,"Cap Africa est votre club de sport à Casablanca, situé exactement à N°7, Rue de Sebta, Résidence Rami bur 8 au quartier HOPITAUX à Casablanca. Cap Africa vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Cap Af...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/cap-africa,"Musculation, Fitness",False,False
Casa Fitness Club,Salle de sport,au Quartier Belvédère  à  Casablanca,au Quartier Belvédère,Casablanca,N/A,0,False,False,N/A,"Casa Fitness Club est votre salle de sport à Casablanca, située exactement à N°117, Boulevard Ibn Tachfine au quartier Belvédère à Casablanca. Casa Fitness Club vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres....",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/casa-fitness-club,"Musculation, Fitness",False,False
Casa Forme,Club de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Casa Forme est votre club de sport à Casablanca, situé exactement à Avenue de Nador Angle Boulevard Modibo Keita  au quartier MAARIF à Casablanca. Casa Forme vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Ca...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/casa-forme,"Musculation, Fitness",False,False
Centre de danse,Ecole de danse,au Quartier Parc De La League Arabe  à  Casablanca,au Quartier Parc De La League Arabe,Casablanca,N/A,0,False,False,N/A,"Centre de danse est votre ecole de danse à Casablanca, située exactement à N°45, Rue Ali Bnou Abi Taleb -ex Cdt Lamy, 2°étage au quartier PARC DE LA LEAGUE ARABE à Casablanca. Centre de danse vous accueille et propose un ensemble de services et d'activités : D...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/centre-de-danse,Danse,False,False
Charqui Star Academy,Ecole de danse,au Quartier Oasis  à  Casablanca,au Quartier Oasis,Casablanca,N/A,0,False,False,N/A,"Charqui Star Academy est votre ecole de danse à Casablanca, située exactement à 24, rue des Vanneaux  au quartier OASIS à Casablanca. Charqui Star Academy vous accueille et propose un ensemble de services et d'activités : Danse orientale, Danse, et autres. Cha...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/charqui-star-academy,"Danse orientale, Danse",False,False
Chorok sport,Club de sport,au Quartier Racine  à  Casablanca,au Quartier Racine,Casablanca,N/A,0,False,False,N/A,"Chorok sport est votre club de sport à Casablanca, situé exactement à Rue Ain Oulmès -ex Ricard  au quartier RACINE à Casablanca. Chorok sport vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Chorok sport est...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/chorok-sport,"Musculation, Fitness",False,False
Club Africa Sport,Club de sport,au Quartier Sidi Bernoussi  à  Casablanca,au Quartier Sidi Bernoussi,Casablanca,N/A,0,False,False,N/A,"Club Africa Sport est votre club de sport à Casablanca, situé exactement à Hay El Qods, lotiss. Al Bahia Rue 1 au quartier SIDI BERNOUSSI à Casablanca. Club Africa Sport vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, e...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-africa-sport,"Musculation, Fitness",False,FalseClub Amjad,Club de sport,au Quartier Ain Chok  à  Casablanca,au Quartier Ain Chok,Casablanca,N/A,0,False,False,N/A,"Club Amjad est votre club de sport à Casablanca, situé exactement à hay Moulay Abdallah, Rue 202 N°40 au quartier AIN CHOK à Casablanca. Club Amjad vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Club Amjad e...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-amjad,"Musculation, Fitness",False,False
Club Andalus Fitness,Club de sport,au Quartier Sidi Bernoussi  à  Casablanca,au Quartier Sidi Bernoussi,Casablanca,N/A,0,False,False,N/A,"Club Andalus Fitness est votre club de sport à Casablanca, situé exactement à Hay Saada, Rue 17 N°4 au quartier SIDI BERNOUSSI à Casablanca. Club Andalus Fitness vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-andalus-fitness,"Musculation, Fitness",False,False
Club Atlas,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Club Atlas est votre club de sport à Casablanca, situé exactement à 4, Rue Benbrahim El Marrakchi ex Thomas en plein coeur de Casablanca. Club Atlas vous accueille et propose un ensemble de services et d'activités : Fitness, et autres. Club Atlas est un club d...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-atlas,Fitness,False,False
Club Bel Air,Ecole de danse,au Quartier Gauthier  à  Casablanca,au Quartier Gauthier,Casablanca,N/A,0,False,False,N/A,"Club Bel Air est votre ecole de danse à Casablanca, située exactement à 5 Bis, Rue Abou Hadil Allaf -ex Rostand au quartier GAUTHIER à Casablanca. Club Bel Air vous accueille et propose un ensemble de services et d'activités : Danse, et autres. Club Bel Air es...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-bel-air,Danse,False,False
Club Chabab Zerktouni,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Club Chabab Zerktouni est votre club de sport à Casablanca, situé exactement à N°381, Boulevard Mohamed Zerktoun au quartier BOURGOGNE à Casablanca. Club Chabab Zerktouni vous accueille et propose un ensemble de services et d'activités : Ping-Pong, et autres....",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-chabab-zerktouni,Ping-Pong,False,False
Club Chakib,Club de sport,au Quartier Liberte  à  Casablanca,au Quartier Liberte,Casablanca,N/A,0,False,False,N/A,"Club Chakib est votre club de sport à Casablanca, situé exactement à N°42, Rue Ferhat Hachad 20130 au quartier LIBERTE à Casablanca. Club Chakib vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Club Chakib est...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/club-chakib,"Musculation, Fitness",False,False
